,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
949,Once In a While,spotify:track:6cREm4bV7V79Yxdilx9HDo,0.786,0.687,-5.914,0.141,0.00758,0.619
950,On Our Way,spotify:track:3GTXok0dIm0mMqBiVklBYS,0.581,0.793,-5.949,0.0914,0.0084,0.183
951,Old Thing Back (feat. Ja Rule and Ralph Tresvant),spotify:track:6HTJZ0TQJVMSKkUGzAOe2h,0.805,0.858,-3.067,0.105,0.194,0.256
952,Old English,spotify:track:3AV73x3dttUZfwGVpMkobg,0.385,0.526,-9.266,0.149,0.182,0.137
953,Oh! Carol,spotify:track:1yWxDvpM1zZoT355bEjU8G,0.579,0.618,-13.002,0.0401,0.756,0.362
954,"December, 1963 (Oh What a Night!)",spotify:track:1hQFF33xi8ruavZNyovtUN,0.737,0.495,-13.489,0.027,0.0588,0.0542
955,Oh Cecilia (Breaking My Heart),spotify:track:0yaEc9gKZ9G3Dao1JPMUnd,0.731,0.867,-5.003,0.0382,0.0249,0.322
956,Ode to Viceroy,spotify:track:601KiLiZtBJRTXBrTjeieP,0.514,0.632,-6.305,0.0501,0.208,0.115
957,Oceans (Where Feet May Fail),spotify:track:5Mw9bXG1dLNhbjofkVS2oR,0.262,0.361,-10.187,0.0333,0.508,0.108
958,The Ocean (feat. Shy Martin),spotify:track:2CPqh63wRVscbceKcPxwvv,0.632,0.575,-6.478,0.029,0.0225,0.104
959,Ocean,spotify:track:59tcQJiHwApzE4h6yVnL9i,0.282,0.499,-7.969,0.0292,0.273,0.153
960,Now Is The Start,spotify:track:3gEyA6UtRSk1058sev61D6,0.559,0.781,-6.805,0.0332,0.00124,0.101
961,Novacane,spotify:track:4osgfFTICMkcGbbigdsa53,0.762,0.508,-9.112,0.0919,0.0584,0.16
962,Not Afraid,spotify:track:7Ie9W94M7OjPoZVV216Xus,0.855,0.954,-1.19,0.264,0.529,0.205
963,Not a One,spotify:track:4DBscf5jTXGHL5hyBobKgR,0.54,0.643,-6.086,0.039,0.00987,0.0727
964,Normal Song,spotify:track:7eqvBMxS4zAunq8DlI4Jij,0.548,0.128,-17.235,0.0356,0.823,0.134
965,"No Woman, No Cry - Live At The Lyceum, London/1975",spotify:track:423hwXFgoN8RYmqLoLuVvY,0.655,0.675,-9.352,0.0599,0.272,0.727
966,No Less,spotify:track:2j1zYaCXkvrMjz7JCvccJi,0.529,0.283,-13.546,0.106,0.215,0.641
967,No Air (feat. Chris Brown),spotify:track:3EXoXwJg7YCKBG0GZbJFqB,0.461,0.757,-5.01,0.212,0.0494,0.0603
968,One,spotify:track:5TvFfDlVoUWZvfqrhTJzD7,0.464,0.321,-11.12,0.0418,0.877,0.0789
969,I'm a Mess,spotify:track:0xCA70t1ZA4fa9UOE0lIJm,0.697,0.377,-7.755,0.0397,0.556,0.0999
970,Sing,spotify:track:6K8qKeWo5MsFED7wCR6Kop,0.818,0.67,-4.451,0.0472,0.304,0.0601
971,Don't,spotify:track:1huvTbEYtgltjQRXzrNKGi,0.806,0.608,-7.008,0.0659,0.0113,0.635
972,Photograph,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,-10.48,0.0476,0.607,0.0986
973,Bloodstream,spotify:track:5v4sZRuvWDcisoOk1PFv6T,0.66,0.316,-11.567,0.0364,0.529,0.104
974,Runaway,spotify:track:2VmA7bm5ECiYZfw7x4Nzku,0.767,0.449,-7.158,0.0364,0.024,0.151
975,The Man,spotify:track:1gHF0I223J5pv06SuBcmkz,0.759,0.725,-7.006,0.158,0.576,0.0771
976,Thinking out Loud,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.781,0.445,-6.061,0.0295,0.474,0.184
977,Afire Love,spotify:track:12B0Twa9kRz45Xw2PgXHJm,0.552,0.637,-6.568,0.0445,0.464,0.136
978,Take It Back,spotify:track:2dmOWlEHrP266Qgz6wnUrd,0.754,0.613,-6.342,0.229,0.318,0.335
979,Shirtsleeves,spotify:track:7awwmuGslmuyhnlpFipDqk,0.752,0.76,-5.34,0.0341,0.319,0.335
980,Even My Dad Does Sometimes,spotify:track:0N5zjRnf8AreOm95iSBXF4,0.58,0.318,-8.926,0.0279,0.756,0.117
981,I See Fire,spotify:track:5pY3ovFxbvAg7reGZjJQSp,0.641,0.176,-11.692,0.0349,0.638,0.252
982,The Nights,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,-5.298,0.0433,0.0166,0.249
983,New Slang,spotify:track:2cP37n7TZEe0oBxCbZu0KA,0.669,0.388,-11.547,0.0306,0.605,0.0905
984,Nevada (feat. Cozi Zuehlsdorff),spotify:track:5BIjJP1zlOa3iY65RSkXkr,0.605,0.783,-4.271,0.0324,0.299,0.133
985,Needed Me - R3hab Remix,spotify:track:7wq03S8As2bkB6dSnXd63j,0.659,0.683,-5.485,0.0488,0.00835,0.625
986,"Native New Yorker - 7"" Single Version",spotify:track:7K9Wbyz3tw65D6fTvNrvyy,0.518,0.877,-9.67,0.169,0.156,0.843
987,"Messiah, HWV 56 / Pt. 2: Hallelujah!",spotify:track:66msiFEGhMVEFxU8w4Z2Rl,0.343,0.4,-11.142,0.0273,0.932,0.288
988,My Songs Know What You Did In The Dark (Light Em Up),spotify:track:7s0lDK7y3XLmI7tcsRAbW0,0.558,0.924,-4.341,0.064,0.0271,0.537
989,Ooh Ahh (My Life Be Like) (feat. Toby Mac),spotify:track:2cGJxXXIBrxMhk2fWUJTLs,0.757,0.862,-3.519,0.0695,0.114,0.285
990,My Humps,spotify:track:19JdbdEwQI7bCxefMokZO8,0.801,0.682,-5.919,0.225,0.111,0.109
991,My Generation - Stereo Version,spotify:track:4u9f8hqstB7iITDJNzKhQx,0.412,0.782,-9.186,0.058,0.308,0.0775
992,My Chick Bad,spotify:track:3bMNprrp2JDKZsGbiXpsJl,0.624,0.723,-6.782,0.378,0.172,0.483
993,Multiply (feat. Juicy J),spotify:track:21tQ61tNj6qbXbDwmSIPt9,0.904,0.783,-4.475,0.145,0.079,0.149
994,Mr. Brightside,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.356,0.924,-3.74,0.0808,0.00101,0.0953
995,Moves Like Jagger - Studio Recording From The Voice Performance,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,-4.477,0.0471,0.0111,0.308
996,Movements,spotify:track:3gZUflBBfgS3QiTSTg0hk0,0.824,0.538,-7.972,0.269,0.26,0.13
997,More Than I Can Bear,spotify:track:0vBtGdmfgquSa3iRIbsa25,0.601,0.795,-7.762,0.0429,0.363,0.342
998,Moonlight Feels Right,spotify:track:7sfMjwBcAatrNH46rn1YsK,0.671,0.778,-8.11,0.0273,0.468,0.115
999,Money,spotify:track:2GGMabyHXnJmjY6CXhhB2e,0.95,0.59,-6.508,0.29,0.00534,0.11
1000,Money Trees,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,-7.355,0.122,0.0703,0.224
1001,Money Maker - Club Edit,spotify:track:4BIjBZudVnIj8m5RqKSt21,0.471,0.945,-3.429,0.0781,0.0184,0.302
1002,Moment Goes,spotify:track:4nbAIuDIXX7sdyKBBSJHn8,0.617,0.761,-5.889,0.0274,0.132,0.106
1003,Mockingbird,spotify:track:561jH07mF1jHuk7KlaeF0s,0.637,0.678,-3.798,0.266,0.209,0.156
1004,Mistletoe,spotify:track:7xapw9Oy21WpfEcib2ErSA,0.657,0.56,-9.049,0.0467,0.498,0.0794
1005,Miss You - Remastered,spotify:track:3hJLKtTpgct9Y9wKww0BiR,0.795,0.71,-4.746,0.0392,0.443,0.344
1006,Miserable At Best,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,0.489,0.364,-10.672,0.03,0.572,0.108
1007,Mirrors,spotify:track:4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,-6.664,0.0503,0.234,0.0946
1008,Mirror,spotify:track:05pdoheuKPSotkjMgIVX6I,0.331,0.622,-7.291,0.092,0.858,0.104
1009,Midnight City,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,0.526,0.712,-6.525,0.0356,0.0161,0.179
1010,Middle,spotify:track:0g5EKLgdKvNlln7TNqBByK,0.583,0.695,-5.336,0.0423,0.0141,0.0527
1011,Mercy,spotify:track:4qikXelSRKvoCqFcHLB2H2,0.563,0.496,-9.381,0.406,0.0685,0.173
1012,Me and Julio Down by the Schoolyard,spotify:track:6vxHp3CDNo0afgKGp2yi1E,0.626,0.816,-10.593,0.13,0.237,0.104
1013,Man On Fire,spotify:track:6Kn5yzAyOw3jf4Y5a6d1Oq,0.476,0.478,-11.766,0.0395,0.779,0.103
1014,Mambo No. 5 (a Little Bit of...),spotify:track:6x4tKaOzfNJpEJHySoiJcs,0.622,0.807,-6.752,0.408,0.103,0.306
1015,Mamacita (feat. Wizkid),spotify:track:5lZ8wDFNEFnFq3ahC08yBX,0.747,0.869,-3.026,0.234,0.0736,0.327
1016,Magic (feat. Rivers Cuomo),spotify:track:5uHYcK0nbEYgRaFTY5BqnP,0.549,0.932,-4.11,0.343,0.0127,0.347
1017,Magic,spotify:track:23khhseCLQqVMCIT1WMAns,0.738,0.482,-8.917,0.0402,0.0266,0.106
1018,Lyin' Eyes - 2013 Remaster,spotify:track:5lQKRR3MdJLtAwNBiT8Cq0,0.669,0.673,-9.754,0.0248,0.203,0.164
1019,Lucky,spotify:track:0IktbUcnAGrvD03AWnz3Q8,0.623,0.417,-8.699,0.0354,0.296,0.135
1020,Square One,spotify:track:2zQIITgo6sc5ppOfPcH205,0.451,0.679,-6.884,0.0319,0.00674,0.164
1021,What If,spotify:track:39qRdHcl2tizWbzlM9kUlN,0.304,0.502,-6.707,0.035,0.313,0.138
1022,White Shadows,spotify:track:0WWz2AaqxLoO0fa9ou6Fqc,0.491,0.783,-8.997,0.0484,0.00521,0.0951
1023,Speed of Sound,spotify:track:7clUVcSOtkNWa58Gw5RfD4,0.514,0.898,-6.765,0.0577,0.00488,0.0746
1024,A Message,spotify:track:2w3eXFL86RgxGtDr8bzwgK,0.566,0.459,-9.488,0.0289,0.327,0.202
1025,Low,spotify:track:1BBtng1KOF0JuC6bSNgGmp,0.466,0.882,-8.962,0.0442,0.0224,0.342
1026,Swallowed in the Sea,spotify:track:2u2WL5N3KnQnykOZi3fxL6,0.265,0.378,-10.823,0.0316,0.0557,0.119
1027,Twisted Logic,spotify:track:6kevl5fnM7GRJ2K2rBBnxq,0.194,0.464,-6.895,0.0322,0.0267,0.314
1028,Til Kingdom Come,spotify:track:1wQXj5bgxyZQ2XmE2X9s6n,0.607,0.395,-9.593,0.0287,0.61,0.33
1029,Loving You Easy,spotify:track:69XcvSymPaTke2Qb6f3W6P,0.721,0.596,-3.985,0.0275,0.0137,0.0671
1030,LoveGame,spotify:track:5c0Wgs68kjgViFCVDGLB2I,0.894,0.677,-5.618,0.0548,0.00562,0.31
1031,Love's Holiday,spotify:track:2Am4TMJcqfQtr79278nZjj,0.598,0.58,-10.105,0.0409,0.575,0.12
1032,Love Will Keep Us Together,spotify:track:4pCNJwixy2ImFncaPY2yE2,0.621,0.788,-4.326,0.0314,0.354,0.305
1033,Love The Way You Lie,spotify:track:15JINEqzVMv3SvJTAXAKED,0.749,0.925,-5.034,0.227,0.241,0.52
1034,Love Song - Live France / 2014,spotify:track:7ixvjv7TfZoiLZI4HffudT,0.507,0.967,-3.875,0.0993,0.00931,0.983
1035,Love Song,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,0.583,0.786,-3.142,0.0301,0.0208,0.188
1036,Love Runs Out,spotify:track:5BJSZocnCeSNeYMj3iVqM7,0.719,0.935,-3.752,0.0589,0.167,0.0973
1037,Love On Top,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,0.652,0.748,-5.242,0.0887,0.0849,0.604
1038,Love Never Felt So Good,spotify:track:48td6xvpokdYwvbl3JIiXP,0.775,0.719,-6.212,0.0435,0.132,0.0662
1039,"Love Me Like You Do - From ""Fifty Shades Of Grey""",spotify:track:05zCWOpwIUf6JY06gSL6uz,0.262,0.606,-6.646,0.0484,0.247,0.125
1040,Love Me Again,spotify:track:5TbzAWWc5eJaANpA9kfGCd,0.495,0.894,-4.814,0.0441,0.00453,0.103
1041,Lost In Stereo,spotify:track:3y3p0SdofrcavUCKhA5poS,0.471,0.963,-3.795,0.0572,0.00315,0.244
1042,Losin Control,spotify:track:4cxMGhkinTocPSVVKWIw0d,0.759,0.245,-6.545,0.138,0.515,0.102
1043,"Lose Yourself - From ""8 Mile"" Soundtrack",spotify:track:5Z01UMMf7V1o0MzF86s6WJ,0.692,0.744,-4.565,0.257,0.00868,0.359
1044,Looped,spotify:track:4bwQt4sjaPe0ZU0gI8FPKP,0.804,0.406,-11.154,0.0472,0.023,0.106
1045,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),spotify:track:7a7f6rWrv1vWKltxlpRg9u,0.766,0.673,-6.08,0.197,0.0419,0.183
1046,Lonely Boy,spotify:track:5G1sTBGbZT5o4PNRc75RKI,0.356,0.872,-7.837,0.068,0.00417,0.0997
1047,Lone Digger,spotify:track:750jVPZnBVLItCUxaRR5iC,0.767,0.938,-4.433,0.0505,0.592,0.118
1048,Little Secrets,spotify:track:3kb38wezoUA8ki5jPYy3t5,0.597,0.786,-4.248,0.0419,0.00345,0.0909
1049,A Little Party Never Killed Nobody (All We Got),spotify:track:1mz9ZrRYu3EPVg9ZHFtjjf,0.763,0.653,-5.05,0.149,0.00876,0.0854
1050,Little Lion Man,spotify:track:2BBkIgdXLv5vyp1DR0wpQl,0.519,0.512,-7.986,0.0282,0.0276,0.0976
1051,Lipstick,spotify:track:2i1nmBnMkDGFTTjeGGIOTm,0.469,0.856,-2.365,0.0354,0.000494,0.266
1052,"Lions, Tigers & Bears",spotify:track:7zqM7Wm2xJLZ50qAnTLoHD,0.576,0.515,-6.178,0.0295,0.0788,0.118
1053,Like a Virgin,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,0.773,0.656,-10.88,0.0381,0.202,0.0697
1054,Like A G6,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,0.435,0.837,-8.126,0.449,0.00676,0.117
1055,Like A Boss,spotify:track:23tFXzIrL3esi2ECP8mprj,0.604,0.819,-4.224,0.447,0.0332,0.132
1056,Lights - Single Version,spotify:track:7gUpO6td4OOnu0Lf9vhcIV,0.683,0.789,-6.132,0.0353,0.0283,0.112
1057,Lick It,spotify:track:61z6AxiMMpuT4jzxCdQD3k,0.778,0.891,-5.004,0.164,0.000618,0.129
1058,Let's Get It On,spotify:track:39l1UORIhuHvUWfxG53tRZ,0.539,0.599,-10.638,0.0483,0.0375,0.0754
1059,Let's Groove,spotify:track:3koCCeSaVUyrRo3N2gHrd8,0.869,0.648,-8.698,0.0633,0.121,0.126
1060,Let Your Love Flow,spotify:track:064SVQsmWl5EF0zahmzkQk,0.679,0.553,-14.687,0.0316,0.0611,0.139
1061,Let It Go,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.546,0.311,-10.396,0.0288,0.818,0.107
1062,Let Her Go,spotify:track:7KmawNv6JUgZ54gSyVF6VQ,0.594,0.663,-7.588,0.0292,0.00512,0.162
1063,Let Her Go,spotify:track:5b9Iolaee6xTaMWb8c5rLB,0.479,0.545,-7.346,0.0688,0.365,0.0963
1064,Lessons In Love,spotify:track:7HIGvPHF54YH5Smhjt3Ius,0.563,0.648,-9.39,0.0297,0.218,0.0811
1065,The Less I Know The Better,spotify:track:6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,-4.083,0.0284,0.0115,0.167
1066,Legend,spotify:track:1ID1QFSNNxi0hiZCNcwjUC,0.714,0.563,-7.574,0.0723,0.0266,0.0776
1067,Left Hand Free - Lido Remix,spotify:track:0iIY7S7uiEYC9TvVaWZHV3,0.757,0.697,-6.091,0.0386,0.0726,0.0733
1068,Left Hand Free,spotify:track:4iEOVEULZRvmzYSZY2ViKN,0.697,0.877,-4.465,0.0462,0.462,0.083
1069,Leave A Trace - Goldroom Remix,spotify:track:5Lt0L3Hc2eSZXPIOGWXcd8,0.722,0.789,-5.484,0.041,0.168,0.0913
1070,Lean On,spotify:track:5wldXGLEOoRXxMWJ8rIUWE,0.723,0.809,-3.081,0.0625,0.00346,0.565
1071,The Lazy Song,spotify:track:1ExfPZEiahqhLyajhybFeS,0.738,0.804,-3.851,0.0621,0.332,0.279
1072,Latch,spotify:track:1BltsyC5W3SAABdxyrDXwi,0.503,0.727,-5.456,0.167,0.0159,0.0895
1073,Langa (feat. SDY),spotify:track:10bOy5RH28W1gHcF5u3am8,0.755,0.687,-6.375,0.0358,0.1,0.372
1074,Landslide - 2017 Remaster,spotify:track:7lir0j0yV5XM06AgKyAlIX,0.431,0.297,-14.933,0.0307,0.847,0.115
1075,Ladies Night - Single Version,spotify:track:2GUESfQxaSuauM5fwiRkXb,0.668,0.596,-12.719,0.129,0.215,0.0621
1076,La La La,spotify:track:2sPva3d85R7yKf60y7QZpD,0.607,0.807,-6.548,0.126,0.0067,0.251
1077,Knock You Down,spotify:track:58FUwmyGUqkt53YPUcm7cJ,0.588,0.877,-4.78,0.16,0.00952,0.171
1078,Kiss You Inside Out,spotify:track:28Szb6CPeFS7LFlwbSOG1v,0.559,0.821,-4.419,0.037,0.238,0.184
1079,Kingal,spotify:track:5yh3Ayfpot2i3us46og7lg,0.65,0.63,-7.888,0.0291,0.465,0.139
1080,The King of Rock 'N' Roll,spotify:track:13t9pPIr9xb1GrpSXEj16h,0.821,0.666,-9.067,0.0434,0.3,0.0753
1081,King And Lionheart,spotify:track:5HF5PRNJ8KGtbzNPPc93tG,0.52,0.655,-6.516,0.0393,0.104,0.124
1082,Kids,spotify:track:1jJci4qxiYcOHhQR247rEU,0.451,0.931,-3.871,0.0719,0.00076,0.361
1083,Keep Your Head Up,spotify:track:4Jz4bjXeiF2SXVj9P4YfY5,0.674,0.778,-5.367,0.0376,0.0469,0.145
1084,Karma,spotify:track:382kvbAxFp465CDpotZYHL,0.873,0.548,-6.925,0.0514,0.263,0.13
1085,Just the Way You Are,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.637,0.843,-5.413,0.0432,0.0151,0.0876
1086,Just the Two of Us (feat. Bill Withers),spotify:track:1ko2lVN0vKGUl9zrU0qSlT,0.803,0.488,-9.303,0.0803,0.576,0.0763
1087,Just Can’t Get Enough,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,0.659,0.628,-8.685,0.179,0.186,0.105
1088,Just A Dream,spotify:track:3ZdJffjzJWFimSQyxgGIxN,0.531,0.752,-6.161,0.0305,0.0421,0.12
1089,Judas,spotify:track:0QkWikH5Z3U0f79T9iuF6c,0.661,0.937,-3.83,0.0744,0.000967,0.355
1090,Jordan Belfort,spotify:track:6qMXubogFdMrvVMJwqATzd,0.86,0.719,-4.325,0.33,0.125,0.0799
1091,Jolene,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,0.674,0.537,-10.971,0.0363,0.566,0.131
1092,Jesus Walks,spotify:track:62r62ArmWq38cu6QCVgyTc,0.427,0.844,-4.597,0.427,0.578,0.284
1093,Jessie's Girl,spotify:track:2F1fnE1a8zQCogM6jJifHH,0.717,0.588,-13.953,0.0535,0.331,0.102
1094,Jerk It Out,spotify:track:1bx7OUl2UmAnA5oZkm9If7,0.58,0.981,-2.603,0.06,0.0171,0.386
1095,Jai Ho! (You Are My Destiny),spotify:track:7Kpqjspw4Y7HrvItIRcBiW,0.657,0.941,-3.919,0.061,0.0476,0.0797
1096,Jackdaw,spotify:track:3MRNiUeaR0pmPrpre88fvu,0.464,0.522,-6.635,0.0267,0.663,0.283
1097,It's Nice to Be Alive,spotify:track:7JbycdiG6tipuQX3idXL50,0.454,0.652,-6.735,0.0407,0.0421,0.0774
1098,It's All in Vain,spotify:track:6a5xI87SEuxoeX6riFYEjM,0.703,0.387,-9.793,0.039,0.598,0.103
1099,It Wasn't Me,spotify:track:1Bt6TZfF8FSqdiHPN0vy4u,0.852,0.616,-4.728,0.0747,0.045,0.321
1100,Is This Love - Remix,spotify:track:1G8yVHxDLlEjDAt02Dfbmi,0.813,0.686,-7.593,0.0352,0.034,0.293
1101,Is This Love,spotify:track:6JRLFiX9NJSoRRKxowlBYr,0.776,0.559,-8.375,0.103,0.11,0.0671
1102,Invisible,spotify:track:3p3FSZR5jDse5KZ2mUBlDl,0.616,0.879,-5.132,0.0607,0.183,0.078
1103,International Love (feat. Chris Brown),spotify:track:62zFEHfAYl5kdHYOivj4BC,0.669,0.855,-3.035,0.0499,0.0124,0.335
1104,Innocence Lost (feat. Tinashe),spotify:track:3TsCLXrx6KETW8G43002ba,0.576,0.724,-5.186,0.0583,0.125,0.118
1105,Indian Summer,spotify:track:42nkVBjWYVhiijbof5zySm,0.507,0.824,-2.501,0.0526,0.0246,0.0848
1106,In the Ayer (feat. will.I.am),spotify:track:6RpiAj9Ofv0Uqp6n2OuRoh,0.83,0.746,-6.286,0.0579,0.00456,0.26
1107,Illegal (feat. Katelyn Tarver),spotify:track:4h5JuASAOV5u6pefWgjYCn,0.675,0.769,-3.516,0.0348,0.0203,0.0908
1108,Ignition - Remix,spotify:track:5dNfHmqgr128gMY2tc5CeJ,0.795,0.523,-7.165,0.0423,0.061,0.0914
1109,If You Could See Me Now,spotify:track:6EzSy7WxNCazx3csu7lxdV,0.514,0.758,-6.864,0.074,0.00569,0.145
1110,If We Ever Meet Again (Featuring Katy Perry),spotify:track:360UM2DaiHZPRu0EsrOvMp,0.652,0.605,-7.371,0.0393,0.00481,0.0605
1111,If These Sheets Were States,spotify:track:1Xx4drnEuAD3MAiBQip2vv,0.424,0.982,-3.516,0.0717,9.76e-05,0.276
1112,If It Ain't Love,spotify:track:5YHR8wBR5jXfGtP766NiAT,0.503,0.843,-4.991,0.316,0.0487,0.344
1113,If I Ever Feel Better,spotify:track:3AA8xNhDC0MpqwkGX3EP5V,0.755,0.553,-9.449,0.107,0.0492,0.0646
1114,"If I Can't Have You - From ""Saturday Night Fever""",spotify:track:7hIo2An8IJ0gBtzogU7Lud,0.618,0.602,-12.244,0.0373,0.463,0.856
1115,idfc,spotify:track:6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,-8.755,0.0611,0.611,0.114
1116,"I've Got You Under My Skin - Live At The Sands Hotel And Casino, Las Vegas/1966 / Show 2",spotify:track:2DiKZXh31aHrOUTfNjVXpJ,0.537,0.597,-8.081,0.394,0.719,0.828
1117,I'm Sorry (feat. Shiloh),spotify:track:0oX75M5oIgft6yF9F8ror7,0.942,0.531,-9.911,0.179,0.0819,0.0317
1118,I'm On A Boat,spotify:track:3IQSYqnKsCTMLWn2xE3HFT,0.623,0.871,-2.403,0.239,0.0465,0.111
1119,I'm In Miami Bitch,spotify:track:1vaUxfrERQIQfJ1wBTmeRE,0.944,0.477,-7.331,0.33,0.00311,0.109
1120,I'm Gonna Be (500 Miles),spotify:track:66S14BkJDxgkYxLl5DCqOz,0.851,0.551,-5.177,0.0396,0.151,0.0827
1121,I'm Awesome,spotify:track:1qsoQzhJM3eHiF6EFjajZL,0.636,0.774,-5.474,0.344,0.145,0.633
1122,I'm a Believer - 2006 Remaster,spotify:track:3G7tRC24Uh09Hmp1KZ7LQ2,0.526,0.775,-6.05,0.0352,0.707,0.217
1123,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",spotify:track:28UMEtwyUUy5u0UWOVHwiI,0.672,0.322,-17.669,0.0339,0.144,0.074
1124,I Won't Give Up,spotify:track:05pKAafT85jeeNhZ6kq7HT,0.585,0.303,-10.058,0.0398,0.694,0.115
1125,I Wish,spotify:track:1eCf3kMSUXWAv5W75bQ0oO,0.787,0.329,-11.869,0.0447,0.187,0.133
1126,Watch Me Dance,spotify:track:03LhreaNy6FWQxSxTX9u9H,0.771,0.29,-13.413,0.0341,0.323,0.0645
1127,Follow,spotify:track:2uROM73VxtppgLSE2k27nf,0.785,0.367,-8.483,0.0363,0.113,0.0902
1128,Crazy Dream,spotify:track:122nU5ENr0Y3CX22FvlKi4,0.852,0.664,-5.179,0.123,0.12,0.0737
1129,I Will Wait,spotify:track:2JHBMVs8E7bJJBLkXpKgHn,0.481,0.766,-5.208,0.0334,0.0103,0.302
1130,I Will Follow You into the Dark,spotify:track:2ndWbjiiNBEOrlfToKlABE,0.581,0.163,-14.686,0.0447,0.923,0.118
1131,I Will Always Love You,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,0.306,0.214,-12.518,0.0356,0.844,0.0839
1132,I Want You,spotify:track:4I1zD6WvoJoLDFWsqcCpMJ,0.68,0.867,-5.128,0.0437,0.0802,0.0734
1133,Baby Got Back,spotify:track:4ZDL2jYKNG8dpWAQzLiMFc,0.93,0.665,-11.232,0.304,0.00542,0.0659
1134,I Wanna Know,spotify:track:2kYqdSlrtovVMMIn6ykzba,0.655,0.818,-3.626,0.033,0.0842,0.106
1135,Kiss You All Over,spotify:track:3FGcQkWQlkeB82RdZwlw8V,0.741,0.267,-17.204,0.0285,0.253,0.0987
1136,I Wanna Feel,spotify:track:5nrdOK0i7daIsDAt4zRbHM,0.69,0.895,-6.305,0.0596,0.0693,0.102
1137,I Walk the Line,spotify:track:1Vr6JSWTpl5MIxUHOJ3nny,0.862,0.484,-11.183,0.0421,0.798,0.105
1138,I Took A Pill In Ibiza - Seeb Remix,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,0.664,0.714,-6.645,0.111,0.0353,0.0843
1139,I Saw Her Standing There - Remastered 2009,spotify:track:3KiexfmhxHvG5IgAElmTkd,0.491,0.801,-9.835,0.0361,0.27,0.0665
1140,I Need You,spotify:track:1na2MOlie83rN9sTNRuEOj,0.187,0.526,-7.291,0.0326,0.0261,0.172
1141,I Need A Dollar,spotify:track:6q1qACcezH6eH77Xljh5QV,0.84,0.482,-7.116,0.0333,0.202,0.0873
1142,I Luv This Shit,spotify:track:4IeUAegXVbETb7FpgNDnSM,0.643,0.592,-6.684,0.277,0.00475,0.222
1143,I Love It When You Cry (Moxoki) - Radio Edit,spotify:track:0iEgsF8X8jSzlmzwhQBoWM,0.57,0.779,-6.174,0.0468,0.0185,0.17
1144,Love Me,spotify:track:5hRzAbY2AAO258hL6oqsqO,0.621,0.802,-3.285,0.04,0.00745,0.597
1145,UGH!,spotify:track:5vgdeMt4uKUN2BeltZjoDh,0.776,0.707,-4.073,0.175,0.222,0.0852
1146,A Change Of Heart,spotify:track:035QPHPAcqApSGMMcogT45,0.74,0.51,-7.477,0.0242,0.211,0.0825
1147,She's American,spotify:track:51cd3bzVmLAjlnsSZn4ecW,0.647,0.857,-3.94,0.0547,0.167,0.0763
1148,If I Believe You,spotify:track:2J3ajGI1sVj9wnqThJHwPS,0.703,0.308,-7.742,0.0355,0.737,0.102
1149,Lostmyhead,spotify:track:37PSljWwMyg3JhqWma3Wai,0.165,0.678,-7.496,0.0421,0.233,0.105
1150,The Ballad Of Me And My Brain,spotify:track:54XGKvGZwA7xB3Uu5vef0C,0.386,0.612,-5.84,0.0378,0.0133,0.114
1151,Loving Someone,spotify:track:4p1pxmqtPtPHqWbOd2RgXu,0.583,0.654,-6.89,0.0472,0.0572,0.133
1152,"I like it when you sleep, for you are so beautiful yet so unaware of it",spotify:track:3OF76yx8CGiDwzSCT3BeDv,0.329,0.604,-10.046,0.0646,0.671,0.0825
1153,This Must Be My Dream,spotify:track:6OPOa3qlKoDUzGpS8MrcLi,0.592,0.84,-4.697,0.0364,0.0193,0.327
1154,Paris,spotify:track:59RNdFA4oFNIvTIvaBxqgQ,0.792,0.662,-6.516,0.0356,0.53,0.0598
1155,Nana,spotify:track:1JmLA5HZ7Wp7L8DNctLpUW,0.681,0.283,-11.496,0.0296,0.781,0.114
