,name,uri,danceability,energy,loudness,speechiness,acousticness,liveness
207,Frick Park Market,spotify:track:2Y0kKL90NsxMNAHqvTuhps,0.592,0.808,-5.643,0.0598,0.0225,0.293
208,Smile Back,spotify:track:2ZGBhrxA4ghKqoOMBdn966,0.53,0.834,-6.547,0.156,0.000283,0.363
209,PA Nights,spotify:track:5dDawzcLA1fbW2WV0zB8gH,0.517,0.616,-6.848,0.231,0.409,0.101
210,Complicated,spotify:track:3WfSNAoj2D8C9noPSGZZFM,0.831,0.36,-8.073,0.052,0.136,0.0703
211,Surf,spotify:track:1kwnxJNVl7cwcU98RvMBaR,0.828,0.182,-13.066,0.166,0.754,0.15
212,America,spotify:track:50wicJjTmQSkZ6XluATpCi,0.793,0.761,-6.118,0.129,0.0552,0.112
213,Good News,spotify:track:3ClBKQkKoaUQ6UOhe2xlJK,0.794,0.32,-12.92,0.173,0.853,0.112
214,Nikes on My Feet,spotify:track:4Hq1q82uvzNxUYmgBOxPco,0.823,0.438,-8.728,0.279,0.537,0.105
215,Desperado,spotify:track:4Vhq6lkvT1f9mna51yFdoj,0.378,0.903,-5.232,0.514,0.148,0.188
216,Fight the Feeling,spotify:track:2w9htZtkcbR48NCWzXjfvb,0.569,0.881,-5.873,0.365,0.111,0.655
217,The Question,spotify:track:6ABAUBmOyfPtAUU0IpEKJf,0.736,0.583,-6.088,0.109,0.0555,0.124
218,Matches,spotify:track:4XCmKekq1HRCsS7BPWsCRx,0.707,0.738,-6.242,0.297,0.189,0.337
219,Objects in the Mirror,spotify:track:64gyqTtDDel7B2NoEkOa0A,0.645,0.658,-6.625,0.0532,0.623,0.107
220,The Star Room,spotify:track:57mhgOf3SLnrCQURECf9dU,0.44,0.675,-5.879,0.186,0.593,0.471
221,One Last Thing,spotify:track:30P2nXxtLhULOVbELJnquf,0.384,0.767,-7.04,0.0938,0.539,0.135
222,My Team,spotify:track:2TR4i8WMnnoCPjpZ51yifw,0.698,0.758,-7.228,0.161,0.0422,0.157
223,Missed Calls,spotify:track:6ET22Ri3FYXi5C8BBqHWcO,0.558,0.535,-10.37,0.163,0.643,0.101
224,Under The Weather,spotify:track:15NEIBMCFHg6UElFbxQuph,0.715,0.794,-5.426,0.163,0.132,0.361
225,Break the Law,spotify:track:7qfur8OfEOABgenV3Wf0JK,0.464,0.775,-5.374,0.263,0.193,0.155
226,Perfect Circle / God Speed,spotify:track:4TlN2LSHn3DzauUe77l0ib,0.463,0.561,-6.943,0.235,0.469,0.157
227,Congratulations (feat. Bilal),spotify:track:1OubIZ0ARYCUq5kceYUQiO,0.465,0.225,-12.637,0.0455,0.948,0.18
228,Skin,spotify:track:1eDS8ii1utvj0PjfQLrDb4,0.614,0.591,-6.919,0.0651,0.527,0.111
229,Cinderella (feat. Ty Dolla $ign),spotify:track:2lpygKqzPFtItQ4ss3cgfb,0.545,0.534,-6.874,0.047,0.235,0.345
230,2009,spotify:track:6dFn6my1sHK2bcf23GlHwM,0.533,0.496,-9.363,0.517,0.77,0.0969
231,Jet Fuel,spotify:track:2JmFRXaJrkAUD2cs6U20KG,0.791,0.557,-9.622,0.0698,0.54,0.103
232,Trampled Under Foot - 1990 Remaster,spotify:track:2g7iUTiLRue30KAXnesFgt,0.55,0.835,-8.632,0.0487,0.163,0.0864
233,The Longest Wave,spotify:track:0pjCkLjbgSLn5c0Ilwuv8z,0.476,0.511,-6.25,0.0324,0.319,0.119
234,Goodbye Angels,spotify:track:2XTkpF9T2PKvcLgamGJGx1,0.365,0.804,-5.922,0.105,0.104,0.15
235,Snow (Hey Oh),spotify:track:2aibwv5hGXSgw7Yru8IYTO,0.427,0.9,-3.674,0.0499,0.116,0.119
236,Dark Necessities,spotify:track:2oaK4JLVnmRGIO9ytBE1bt,0.7,0.742,-6.777,0.0716,0.0722,0.11
237,Dani California,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,0.556,0.913,-2.36,0.0437,0.0193,0.346
238,Wet Sand,spotify:track:3L2Nyi3T7XabH8EEZFLDdX,0.313,0.753,-3.921,0.0285,0.0313,0.142
239,Californication,spotify:track:48UPSzbZjgc449aqz8bxox,0.592,0.767,-2.788,0.027,0.0021,0.127
240,Under the Bridge,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,-13.496,0.0459,0.0576,0.141
241,Scar Tissue,spotify:track:1G391cbiT3v3Cywg8T7DM1,0.595,0.717,-4.803,0.0295,0.0779,0.108
242,Nightrain,spotify:track:7CBFRsUz1pz1cS12soVhih,0.394,0.995,-4.946,0.105,0.13,0.263
243,You Could Be Mine,spotify:track:0dlTGl67UFWcKupzkxZYOn,0.35,0.985,-5.676,0.122,0.00876,0.36
244,The Hitman,spotify:track:4w2HrYhKpfhrzi2AaUtWH7,0.397,0.87,-12.561,0.0684,0.000598,0.387
245,Still Loving You,spotify:track:0RdUX4WE0fO30VnlUbDVL6,0.282,0.605,-4.916,0.0294,0.0047,0.103
246,Kickstart My Heart,spotify:track:7GonnnalI2s19OCQO1J7Tf,0.361,0.97,-4.817,0.284,0.00169,0.357
247,My Michelle,spotify:track:1NQPc9znr56Ci6f02HoLpg,0.459,0.97,-6.16,0.0583,0.158,0.476
248,Rocket Queen,spotify:track:0xaNdYwK8ZF3cHSjraQGC0,0.446,0.978,-5.275,0.0443,0.0303,0.0376
249,Bark at the Moon,spotify:track:2E7W1X4maFFcjHrVrFA7Vs,0.303,0.961,-5.333,0.243,0.00253,0.132
250,Shot in the Dark,spotify:track:31dqpLUModJWNbxrXu6TWd,0.581,0.791,-7.262,0.0324,0.00835,0.142
251,God's Country,spotify:track:1dyxS3YzBbL0t8rEVwVQ1K,0.538,0.752,-5.106,0.0396,0.0608,0.118
252,Church Bells,spotify:track:67citk3uzWs5qbaIVKTeg8,0.575,0.844,-1.772,0.0633,0.226,0.0538
253,Dirty Laundry,spotify:track:5qRRiqndqXaq2QBudIrkYU,0.456,0.874,-4.129,0.114,0.0595,0.111
254,Cold Cold Man,spotify:track:6RKGBcDtgzXx21zUjpeu6F,0.613,0.661,-4.984,0.0263,0.00652,0.0976
255,Sweet Caroline,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,-16.066,0.0274,0.611,0.237
256,So Good,spotify:track:28GUjBGqZVcAV4PHSYzkj2,0.66,0.9,-5.02,0.14,0.0403,0.219
257,Electric Love,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,-7.627,0.0533,0.00543,0.26
258,Lemonade,spotify:track:02kDW379Yfd5PzW5A6vuGt,0.799,0.66,-6.153,0.079,0.256,0.111
259,Stone the Crow,spotify:track:7DuRbuweGD2cpGN74cpPAF,0.444,0.911,-6.117,0.0398,0.0139,0.0868
260,The Climb Back,spotify:track:0FlfN5cbUUpIHCRH8X1M44,0.61,0.569,-9.447,0.345,0.0398,0.337
261,Reborn,spotify:track:4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,-7.499,0.037,0.339,0.195
262,Baby Blue (feat. Chance the Rapper),spotify:track:7gDwRzJhLs0fFHaGtMDJVM,0.828,0.487,-6.142,0.0343,0.247,0.136
263,Broken - 2001 Remastered Version,spotify:track:6M58WShvc67JPQmGfMc6HK,0.475,0.964,-4.748,0.0614,0.00062,0.106
264,Bandoleros,spotify:track:4BxzNZpcm1j3JczZzGNe2k,0.662,0.896,-5.311,0.251,0.318,0.186
265,Track Two,spotify:track:5eSICHlwmLePU2VCmpwOyf,0.6,0.809,-7.049,0.464,0.0184,0.455
266,Ode to a Conversation Stuck in Your Throat,spotify:track:3imxKEdtgGSMWihNKLdylF,0.577,0.821,-6.069,0.0681,0.0458,0.235
267,Buttercup,spotify:track:2mlGPkAx4kwF8Df0GlScsC,0.705,0.373,-9.066,0.0384,0.723,0.289
268,Love$ick (feat. A$AP Rocky),spotify:track:3sTN90bIP2cJ1783ctHykO,0.625,0.763,-4.997,0.129,0.147,0.214
269,Hallucinate,spotify:track:1nYeVF5vIBxMxfPoL0SIWg,0.627,0.69,-5.396,0.139,0.033,0.0742
270,Livin' la Vida Loca,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,-3.756,0.0476,0.00411,0.0555
271,Go Flex,spotify:track:5yuShbu70mtHXY0yLzCQLQ,0.665,0.498,-8.185,0.0832,0.228,0.0757
272,The Adventures of Moon Man & Slim Shady (with Eminem),spotify:track:38iBrrbbXyWaSPkmuDNgjZ,0.88,0.787,-5.189,0.118,0.226,0.12
273,Break My Heart,spotify:track:017PF4Q3l4DBUiWoXk4OWT,0.73,0.729,-3.434,0.0883,0.167,0.349
274,Salut,spotify:track:4Pyfmkdx0PsE77KpufP4LR,0.561,0.77,-9.951,0.0308,0.374,0.169
275,Sweet Talk,spotify:track:6kcHg7XL6SKyPNd78daRBL,0.67,0.843,-4.311,0.0454,0.0392,0.225
276,Eminence Front,spotify:track:0LN5gIsS5tQSmRzQrHSaTR,0.697,0.787,-9.695,0.0305,0.232,0.0404
277,Albatross,spotify:track:3S2wrXws8XL7bptIoOvZvs,0.29,0.826,-5.021,0.0454,0.0169,0.149
278,Swingin',spotify:track:61SdG3F3LncuuMLAS8oN6j,0.405,0.6,-5.599,0.0254,0.00472,0.29
279,Memo From Turner,spotify:track:4cHBP73V974hbCl66gvWsi,0.559,0.704,-9.887,0.0742,0.0322,0.401
280,Don't Ease Me In - 2013 Remaster,spotify:track:3dh67b55NZrSL1IG3qQAeR,0.65,0.755,-9.834,0.0362,0.167,0.227
281,Layla,spotify:track:2kkvB3RNRzwjFdGhaUA0tz,0.404,0.902,-3.88,0.0665,0.577,0.287
282,Can You See Me,spotify:track:2RUGdg80MApSer2rx7JrZr,0.571,0.816,-5.441,0.0461,0.219,0.357
283,Red House,spotify:track:7bbf6izisrvlYdFVGeV8q9,0.36,0.532,-5.993,0.143,0.587,0.185
284,waves - Tame Impala Remix,spotify:track:3lB0GMiI5KxDbTOG8V3bOx,0.529,0.894,-3.599,0.0412,0.308,0.254
285,18 and Life,spotify:track:0qgrrDnUUhyxpxbBznUnzg,0.466,0.648,-11.101,0.028,0.0023,0.112
286,"Mama, I'm Coming Home",spotify:track:0S3gpZzlT9Hb7CCSV2owX7,0.282,0.656,-6.557,0.0302,0.0105,0.0892
287,Jungle,spotify:track:4f5nUYzeUioPwNbz2mGx5S,0.497,0.499,-12.348,0.056,0.0558,0.222
288,I'd Love to Change the World - 2004 Remaster,spotify:track:19HjHUjCfDrEYhVSIKG6nK,0.384,0.516,-12.032,0.0345,0.202,0.114
289,Stronger (What Doesn't Kill You),spotify:track:1nInOsHbtotAmEOQhtvnzP,0.562,0.939,-4.282,0.0475,0.046,0.112
290,Roar,spotify:track:6F5c58TMEs1byxUstkzVeM,0.554,0.772,-4.821,0.0418,0.00487,0.354
291,Thunder,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,-4.833,0.0438,0.00671,0.147
292,Attitude,spotify:track:3mvunz8CB5WH2yLigeRw1w,0.458,0.972,-4.38,0.0451,1.28e-05,0.331
293,In View,spotify:track:0b9zm2SaWhvWhkzSoWwpN7,0.484,0.903,-4.014,0.0365,0.00019,0.139
294,This Must Be The Place,spotify:track:6PuoZT4kgw5DrUEdnQ6e01,0.886,0.371,-10.542,0.0465,0.349,0.0985
295,Where the Whitetails Go,spotify:track:1uY8tfyacaIwSkYBQdLupY,0.558,0.677,-7.834,0.0475,0.387,0.0977
296,Okayalright,spotify:track:2jXhm9rDyfoKKgTffUYqmw,0.507,0.898,-4.586,0.0648,0.00174,0.0524
297,Closer to the Sun,spotify:track:1UL8GkVAs6UcWF6BZ3DYZt,0.572,0.728,-5.534,0.0275,0.203,0.231
298,Waking in Place,spotify:track:5C4ra4qt3jBoaDgbp0DzSg,0.45,0.526,-8.492,0.0364,0.396,0.182
299,Doin' Time - Original Version,spotify:track:4eamJr2k9YDH8j58RSTmSc,0.708,0.757,-5.121,0.0791,0.0362,0.17
300,Bowl For Two,spotify:track:260F1LrhRMiuXOZIaypMZd,0.728,0.5,-6.214,0.0344,0.0749,0.108
301,B.O.O.T.,spotify:track:39sTsvAvcEsiyM6sLaffIV,0.743,0.457,-8.262,0.0619,0.122,0.0864
302,Painted Ladies,spotify:track:2HZwoeXFsNXwtaneatEX9H,0.722,0.775,-9.003,0.0477,0.0608,0.104
303,Preservation,spotify:track:4m5zY9PRJvqPRDhDMJwSel,0.699,0.697,-5.325,0.11,0.0532,0.22
304,Freakin' Out On the Interstate,spotify:track:6Fqf0OTfB9VPfYk2HfBhPn,0.452,0.79,-5.01,0.0534,0.391,0.303
305,Althea - 2013 Remaster,spotify:track:7M7AwtGvWdMYudqx5Iuh1m,0.783,0.284,-14.307,0.0365,0.679,0.0767
306,Floats My Boat,spotify:track:2xH94bp1TPSMPPPnnSwIGL,0.87,0.718,-5.436,0.176,0.0278,0.0328
307,Pretty Great,spotify:track:5OEh0t74eilX1HnfVy9E4g,0.802,0.529,-6.044,0.0425,0.333,0.23
308,Amateurs,spotify:track:10u7SDuxVzYzx8RI6HWsoV,0.76,0.501,-7.321,0.0356,0.262,0.172
309,Amydst the Myst,spotify:track:3iSWWKFwqxERTv8YCiWi2V,0.435,0.822,-5.465,0.0427,0.311,0.189
310,Lucy,spotify:track:5RxpYHVbGJPOvSEATQyg9P,0.647,0.537,-12.006,0.21,0.43,0.119
311,Nellie,spotify:track:1aRvUHgMe9ichgcHAAs12f,0.506,0.526,-9.936,0.0285,0.334,0.0907
312,Coins,spotify:track:53I7CviVHhNYEKth717RLG,0.566,0.576,-4.859,0.0365,0.0578,0.0523
313,Bulls On Parade,spotify:track:0tZ3mElWcr74OOhKEiNz1x,0.412,0.919,-7.291,0.184,0.0124,0.424
314,Right,spotify:track:165cwz4wGlGz0uDBhxdKLY,0.682,0.281,-14.267,0.126,0.804,0.106
315,Move on Up - Live,spotify:track:2Io0I8ppHexaXrvEI97l4Y,0.598,0.843,-8.05,0.0508,0.0138,0.297
316,Pearl Cadillac,spotify:track:5O6cfjyWsteTs6Mnaz9VGE,0.411,0.458,-6.289,0.0357,0.646,0.0987
317,Brian Wilson,spotify:track:2Eky0Rjbrv0YmNy3wrMtSM,0.633,0.701,-11.86,0.0398,0.365,0.179
318,The Man Who Has Everything,spotify:track:3woRy7uxzl1lO2XO99oHsN,0.686,0.469,-9.065,0.291,0.612,0.121
319,Atlanta Girls,spotify:track:2JiOQUqMlUkwcbvv3rtSC9,0.66,0.582,-7.769,0.0602,0.501,0.257
320,Get Up,spotify:track:7DYFszzC0MP4iahRdLsXBk,0.44,0.858,-4.764,0.0683,0.00546,0.232
321,Blue World,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,0.742,0.553,-8.98,0.419,0.389,0.0694
322,Bigfoot,spotify:track:4EErA2pXdbuV4S472yk2um,0.722,0.632,-8.171,0.0292,0.178,0.119
323,Darlin',spotify:track:3Neq64Rd5NIYZHmdSIUcli,0.472,0.347,-8.011,0.0305,0.344,0.101
324,Night Ride,spotify:track:2O07FF1DMc1oRDlkIo33FC,0.608,0.752,-4.954,0.0315,0.0163,0.118
325,Grown up Fairy Tales (feat. Chance the Rapper & Jeremih),spotify:track:2w7CXqA8SonrkEC74zuBVM,0.509,0.59,-6.523,0.114,0.757,0.152
326,Kevin’s Heart,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,0.829,0.527,-6.644,0.367,0.482,0.631
327,I Am Who Am (Killin' Time),spotify:track:4hBQtVSJt5fZ2VZGECVe3N,0.368,0.619,-8.24,0.252,0.611,0.145
328,Them Changes,spotify:track:7CH99b2i1TXS5P8UUyWtnM,0.657,0.562,-8.6,0.0601,0.54,0.101
329,Good News,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,-12.92,0.173,0.853,0.112
330,If You Want It,spotify:track:6ogzWt3IKZJ2f8xuvmquTV,0.607,0.91,-2.341,0.0279,0.0167,0.228
331,Home For A Rest,spotify:track:41hzhXfYJYVFWF21JrmkA9,0.537,0.734,-12.042,0.043,0.13,0.14
332,Feel like Makin' Love - 2015 Remaster,spotify:track:3KPwt1LBpt1jVSHz8GXERo,0.543,0.529,-9.717,0.0301,0.326,0.709
333,Fortunate Son,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,-7.516,0.0374,0.201,0.152
334,Sweet City Woman,spotify:track:52SCT6ImFklqEhH21lgErO,0.696,0.736,-7.283,0.048,0.255,0.117
335,Lost in the Cold,spotify:track:6UqjaI4yIo2uA0kA6ej8ui,0.356,0.709,-4.684,0.0507,0.523,0.201
336,Jack & Diane,spotify:track:43btz2xjMKpcmjkuRsvxyg,0.811,0.41,-8.214,0.0391,0.0365,0.0799
337,Pretty Girl,spotify:track:5UgWUFdPrD8zDFaTlzBTkf,0.488,0.444,-8.669,0.0268,0.455,0.123
338,Sky,spotify:track:39t1ISou2bdPjW5lvAXbsX,0.701,0.69,-7.51,0.067,0.00165,0.0957
339,Chocolate,spotify:track:44Ljlpy44mHvLJxcYUvTK0,0.591,0.94,-4.341,0.0522,0.00391,0.383
